job_id,title,company,location,description,tags,platform,date_posted,salary_min,salary_max,source_type
3901,Principal AI Engineer,DoorDash,"London, UK","We're seeking an experienced Principal AI Engineer to build and scale our analytics capabilities. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: supervised learning, time series, linux, data analysis, experiment design. Nice to have: tensorflow, a/b testing, unsupervised learning.","supervised learning, time series, linux, data analysis, experiment design",LinkedIn,2026-01-04,166000.0,282000.0,synthetic
3902,Senior Business Analyst,Beacon Data Partners,"Amsterdam, Netherlands","Join us as a Senior Business Analyst and help shape how we use data across the organization. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: statistics, regression, databricks, data science, llm. Nice to have: forecasting, time series, llms.","statistics, regression, databricks, data science, llm",Indeed,2026-08-05,65000.0,105000.0,synthetic
3903,Principal Data Analyst,Cohere Health,"Toronto, Canada","Our company is hiring a Principal Data Analyst to help drive data-informed decisions. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: airflow, postgres, golang, dbt, java. Nice to have: javascript, sql, redis.","airflow, postgres, golang, dbt, java",Glassdoor,2026-04-30,99000.0,168000.0,synthetic
3904,Lead Business Intelligence Analyst,Palantir,"Atlanta, GA","We're seeking an experienced Lead Business Intelligence Analyst to build and scale our analytics capabilities. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: data pipeline, qlik, scala, bash, excel. Nice to have: google sheets, pyspark, c++.","data pipeline, qlik, scala, bash, excel",LinkedIn,2025-11-16,113000.0,193000.0,synthetic
3905,Senior Analytics Engineer,Intel,"Chicago, IL","We are looking for a Senior Analytics Engineer to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: excel, bigquery, javascript, elt, rust. Nice to have: mysql, superset, redis.","excel, bigquery, javascript, elt, rust",Glassdoor,2026-05-11,137000.0,223000.0,synthetic
3906,Lead Data Engineer,PeakSignal AI,Remote,"As a Lead Data Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: typescript, airflow, sql, jenkins, azure. Nice to have: terraform, rust, microservices.","typescript, airflow, sql, jenkins, azure",Remote OK,2026-06-25,140000.0,238000.0,synthetic
3907,Research Scientist,UnitedHealth Group,"Vancouver, Canada","Our company is hiring a Research Scientist to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: pandas, lightgbm, langchain, statistics, nltk. Nice to have: tensorflow, sklearn, statistical analysis.","pandas, lightgbm, langchain, statistics, nltk",Glassdoor,2025-09-14,108000.0,184000.0,synthetic
3908,Staff Data Analyst,Qualcomm,"Denver, CO","We are looking for a Staff Data Analyst to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: etl, scala, kafka, sqlite, qlik. Nice to have: data warehouse, bash, superset.","etl, scala, kafka, sqlite, qlik",LinkedIn,2026-02-21,116000.0,196000.0,synthetic
3909,Lead Analytics Engineer,Intel,"Amsterdam, Netherlands","We're seeking an experienced Lead Analytics Engineer to build and scale our analytics capabilities. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: tableau, golang, databricks, bash, airflow. Nice to have: r, data warehouse, kafka.","tableau, golang, databricks, bash, airflow",LinkedIn,2025-10-20,106000.0,174000.0,synthetic
3910,Principal Machine Learning Engineer,Cohere Health,"London, UK","Our company is hiring a Principal Machine Learning Engineer to help drive data-informed decisions. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: spacy, statistical analysis, gradio, unsupervised learning, nltk. Nice to have: generative ai, ci/cd, a/b testing.","spacy, statistical analysis, gradio, unsupervised learning, nltk",LinkedIn,2025-11-29,159000.0,275000.0,synthetic
3911,Lead Business Analyst,Qualcomm,"Boston, MA","We are looking for a Lead Business Analyst to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: statistical analysis, power bi, data analysis, data pipeline, regression. Nice to have: time series, redshift, etl.","statistical analysis, power bi, data analysis, data pipeline, regression",LinkedIn,2025-10-20,105000.0,169000.0,synthetic
3912,Senior Data Analyst,GreenField Data Systems,"San Francisco, CA","As a Senior Data Analyst, you will work closely with cross-functional stakeholders to turn data into insight. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: data pipeline, hadoop, google sheets, d3.js, javascript. Nice to have: postgresql, data warehouse, matlab.","data pipeline, hadoop, google sheets, d3.js, javascript",Indeed,2025-12-02,93000.0,158000.0,synthetic
3913,Junior Data Engineer,Amazon,"San Francisco, CA","We are looking for a Junior Data Engineer to join our growing data team. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: pyspark, c#, postgresql, linux, postgres. Nice to have: ec2, scala, snowflake.","pyspark, c#, postgresql, linux, postgres",Indeed,2026-07-23,86000.0,147000.0,synthetic
3914,Junior Research Scientist,UnitedHealth Group,"Berlin, Germany","Our company is hiring a Junior Research Scientist to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: go, reinforcement learning, sklearn, anomaly detection, rag. Nice to have: fine-tuning, nltk, xgboost.","go, reinforcement learning, sklearn, anomaly detection, rag",LinkedIn,2026-05-20,72000.0,123000.0,synthetic
3915,Junior Business Intelligence Analyst,Accenture,"Vancouver, Canada","We are looking for a Junior Business Intelligence Analyst to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: etl, redshift, snowflake, mysql, postgresql. Nice to have: dbt, python, airflow.","etl, redshift, snowflake, mysql, postgresql",We Work Remotely,2026-03-22,47000.0,81000.0,synthetic
3916,Senior Machine Learning Engineer,eBay,"New York, NY","We are looking for a Senior Machine Learning Engineer to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: machine learning, data analysis, scikit-learn, anomaly detection, nltk. Nice to have: experiment design, rest api, django.","machine learning, data analysis, scikit-learn, anomaly detection, nltk",LinkedIn,2025-12-25,158000.0,273000.0,synthetic
3917,Junior Data Science Manager,JPMorgan Chase,Remote,"Our company is hiring a Junior Data Science Manager to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: pyspark, machine learning, data science, model deployment, bigquery. Nice to have: natural language processing, unsupervised learning, large language models.","pyspark, machine learning, data science, model deployment, bigquery",LinkedIn,2025-12-28,105000.0,165000.0,synthetic
3918,Business Analyst,Dell Technologies,"Dublin, Ireland","We're seeking an experienced Business Analyst to build and scale our analytics capabilities. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: a/b testing, neural networks, nlp, model deployment, tableau. Nice to have: embeddings, llms, spark.","a/b testing, neural networks, nlp, model deployment, tableau",Monster,2026-03-15,52000.0,84000.0,synthetic
3919,Lead Research Scientist,Microsoft,"Amsterdam, Netherlands","As a Lead Research Scientist, you will work closely with cross-functional stakeholders to turn data into insight. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: scikit-learn, reinforcement learning, generative ai, recommendation systems, nltk. Nice to have: hypothesis testing, pandas, python.","scikit-learn, reinforcement learning, generative ai, recommendation systems, nltk",We Work Remotely,2025-08-29,134000.0,230000.0,synthetic
3920,Principal AI Engineer,Clearwater Data Co,"Seattle, WA","We are looking for a Principal AI Engineer to join our growing data team. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: fastapi, a/b testing, langchain, experiment design, time series. Nice to have: neural networks, embeddings, streamlit.","fastapi, a/b testing, langchain, experiment design, time series",Indeed,2026-06-27,225000.0,381000.0,synthetic
